ob,variable,relative_time_sec,real_median_aligned_z,real_q25_aligned_z,real_q75_aligned_z,null_median_aligned_z,null_q25_aligned_z,null_q75_aligned_z,real_minus_null_aligned_z,n_events
2,density_sparse_minus_dense,0.05,0.1470429162439597,-0.4169675356863719,0.6681147671325285,0.01408487204352735,-0.10931116925706005,0.11070508679769347,0.13295804420043236,43
2,density_sparse_minus_dense,0.1,0.2515272374418575,-0.44060684693432584,0.9287799945516251,0.09182696184527872,-0.0710177340035302,0.16742356402952902,0.1597002755965788,43
2,density_sparse_minus_dense,0.15,0.11565708723941921,-0.4486536877825205,0.7628962636490357,-0.036570288811175425,-0.1132348433861419,0.12204055701343469,0.15222737605059464,43
2,density_sparse_minus_dense,0.2,0.1945223351331086,-0.20278899395761402,0.6669493091505747,-0.06540633424707415,-0.210277286838442,0.03580210157016909,0.2599286693801828,43
2,density_sparse_minus_dense,0.25,0.1104254627478672,-0.38020717055903025,0.6657965271902785,0.0389651223223757,-0.04634430016488996,0.10747615648561976,0.0714603404254915,43
2,density_sparse_minus_dense,0.3,0.3964425703062402,-0.4288290117312574,0.9492645263687458,-0.010220347360382881,-0.14254629465116433,0.0820858337800332,0.4066629176666231,43
2,density_sparse_minus_dense,0.35,-0.0015661293879829508,-0.5938897306349988,0.49478339711821173,-0.002801032171809232,-0.1018937649676738,0.07449676325294656,0.0012349027838262812,43
2,density_sparse_minus_dense,0.4,-0.1096556214596315,-0.7492420824831176,0.3991930244469216,0.0010353462082852566,-0.14614817115905815,0.131762852491364,-0.11069096766791675,43
2,density_sparse_minus_dense,0.45,0.3252776399097715,-0.02262308113011527,0.7964670280802943,0.003151012483429534,-0.03761761377631863,0.07737200880073034,0.32212662742634196,43
2,density_sparse_minus_dense,0.5,0.070766711459584,-0.6788246097952507,0.5634553884933942,0.043196523816095754,-0.03879147043178591,0.1393231302910221,0.027570187643488252,43
5,shell_edge_minus_core,-0.5,0.153023404323055,-0.5292653737156215,0.8353540571105765,-0.018086596639593,-0.08348664327924407,0.08966363806711676,0.171110000962648,93
5,shell_edge_minus_core,-0.45,0.064744903902844,-0.6366029810899011,0.6563112997912997,-0.012416016286327755,-0.09503023428227551,0.05622502709294524,0.07716092018917176,93
5,shell_edge_minus_core,-0.4,0.0941277682095952,-0.4252724215253576,0.750188605435175,0.03778165331831502,-0.04486337856162895,0.06649908284667723,0.056346114891280184,93
5,shell_edge_minus_core,-0.35,0.15861092239784194,-0.42209757535028986,0.7873676658330278,-0.006492261311564301,-0.07763152439875684,0.06418375436590142,0.16510318370940624,93
5,shell_edge_minus_core,-0.3,0.38235481979177705,-0.36894906920463605,0.8828121196926064,0.012615451644689451,-0.0798426467938037,0.09485316853869027,0.3697393681470876,93
5,shell_edge_minus_core,-0.25,0.1619540403338884,-0.4470418772097722,0.7776970745128999,0.011380376762397407,-0.07968479202338091,0.09585629236834813,0.150573663571491,93
5,shell_edge_minus_core,-0.2,0.1014250944434613,-0.5991695512418925,0.619249144342103,0.019741533381437974,-0.054932564008016646,0.07488636262289149,0.08168356106202333,93
5,shell_edge_minus_core,-0.15,-0.0416681900668142,-0.6405228797432778,0.7214497189654439,0.02845646959176555,-0.06904169400455479,0.09717200004119604,-0.07012465965857975,93
5,shell_edge_minus_core,-0.1,0.0135647902684929,-0.5327493580994949,0.6776544839602109,0.03350493244319347,-0.045775028927790166,0.14131852166234832,-0.019940142174700567,93
5,shell_edge_minus_core,-0.05,-0.046296443664726766,-0.6168204741694632,0.6017714118642761,-0.00042380106774033907,-0.08212232606152883,0.07174436086066913,-0.045872642596986424,93
5,shell_edge_minus_core,-0.0,0.0534426480389524,-0.5612616276614595,0.7873351425901592,0.03707560581738631,-0.03514973202033328,0.09650379527179632,0.01636704222156609,93
5,shell_edge_minus_core,0.05,-0.0036490233384837145,-0.9922591319619101,0.6876427263577649,0.010528977841854036,-0.06809256338520087,0.08417579117914478,-0.01417800118033775,93
5,shell_edge_minus_core,0.1,-0.198214013145516,-0.933412070351454,0.4220975753506233,-0.046891921569067435,-0.07946777286963712,0.01263571963459138,-0.15132209157644858,93
5,shell_edge_minus_core,0.15,-0.20198061314115953,-0.7590458697868294,0.16353593996024174,-0.052762609149657316,-0.10440017928994473,0.03224660411625278,-0.1492180039915022,93
5,shell_edge_minus_core,0.2,-0.1589009331688388,-0.8104916127313011,0.3997607968860246,-0.02486290438467878,-0.11345977237770294,0.021928400562797334,-0.13403802878416002,93
5,shell_edge_minus_core,0.25,-0.1749235226462779,-0.8251983040792366,0.5026189454944345,-0.03498628365612813,-0.0643599712754494,0.025649158676508972,-0.13993723899014976,93
5,shell_edge_minus_core,0.3,-0.0937870207765886,-0.6969170464906146,0.8447779932899431,-0.01785544027252555,-0.06613036238193579,0.06129002362871254,-0.07593158050406304,93
5,shell_edge_minus_core,0.35,0.04638960594950355,-0.6511948491442938,0.7241932750010962,0.005618945011989344,-0.09239657175203074,0.0728125145531375,0.040770660937514205,92
5,shell_edge_minus_core,0.4,-0.0462464475189836,-0.5283090015593047,0.660384777702077,-0.029823097321612323,-0.07197322734247127,0.06105020945127966,-0.01642335019737128,92
5,shell_edge_minus_core,0.45,-0.09672872254278585,-0.628616731017601,0.3779383100013609,-0.001537502830856359,-0.09753583988897305,0.0877626293070089,-0.09519121971192948,92
5,shell_edge_minus_core,0.5,-0.04539811408796485,-0.584846537676045,0.4894790174499456,-0.014061977289397266,-0.0930803180116809,0.06896046366672452,-0.03133613679856758,92
5,all_tangential,-0.5,-0.05396801637426993,-0.5056738524000476,0.6631615921973438,0.026833643512951658,-0.07174681126674119,0.10471780247848265,-0.08080165988722159,93
5,all_tangential,-0.45,0.0303992362145311,-0.6712489288981204,0.6295557593566291,0.018731843509710078,-0.07049134021356136,0.0970819234738821,0.011667392704821023,93
5,all_tangential,-0.4,0.01791145844328794,-0.8141232477184575,0.6186139363191983,-0.02098056373068699,-0.11656019174217397,0.07151027756615862,0.03889202217397493,93
5,all_tangential,-0.35,-0.009714465118578208,-0.7565047879662083,0.5329374130692344,0.013164442011196046,-0.05555372690261166,0.06077740705416983,-0.022878907129774254,93
5,all_tangential,-0.3,-0.17395991561701096,-0.7031670018278011,0.4089530484932464,0.00346291798532063,-0.054233607937114396,0.0720824727538066,-0.1774228336023316,93
5,all_tangential,-0.25,-0.08823949136902917,-0.7383320217199677,0.5972855366866101,0.007778116994185074,-0.05668788955912057,0.045370896817419765,-0.09601760836321424,93
5,all_tangential,-0.2,-0.14283703380126417,-0.913242716949898,0.5618132805694136,-0.028509063580073594,-0.08704411727963166,0.03331159141753717,-0.11432797022119057,93
5,all_tangential,-0.15,-0.3072596309370894,-0.9733453753186428,0.4657256549691794,-0.025346042697890175,-0.09969208723221679,0.04270489225729347,-0.2819135882391992,93
5,all_tangential,-0.1,-0.1951025957556661,-0.8409969372683089,0.4627807027683102,-0.00483582910276652,-0.088202651021205,0.08400535515730781,-0.19026676665289957,93
5,all_tangential,-0.05,-0.0019257465288556,-0.5938420289849375,0.642492126254639,0.006643971604103898,-0.09765053886934792,0.07213628357915723,-0.008569718132959498,93
5,all_tangential,-0.0,0.05286201445522809,-0.6468676846257233,0.9346282774606031,-0.002721076383647763,-0.10863021040009581,0.045372883901784684,0.05558309083887585,93
5,all_tangential,0.05,0.05611329827244424,-0.6798541050799851,0.8503195799646235,-0.030091005516383277,-0.0840691923662775,0.01516898565368731,0.08620430378882751,93
5,all_tangential,0.1,0.17402259566220668,-0.6274303460987232,0.7228219824386858,-0.021546112578551095,-0.08884958609395899,0.11523870743131143,0.19556870824075778,93
5,all_tangential,0.15,0.2184727348459449,-0.6399783065207462,0.799771076336105,0.034086056011622894,-0.018692910002514357,0.08630285547750274,0.184386678834322,93
5,all_tangential,0.2,0.14908419037294757,-0.5672203908879345,1.0351693271177846,0.05412733507319774,-0.032647402668363794,0.10401749031963697,0.09495685529974983,93
5,all_tangential,0.25,0.16103706592889025,-0.4750542668674991,1.0217699622349687,0.05605035675435265,-0.04624455022322473,0.12522754664915345,0.10498670917453759,93
5,all_tangential,0.3,0.1670418572867615,-0.5417739591170678,0.6915471880429739,0.02821326969655277,-0.0519239692759881,0.11713345612339911,0.13882858759020872,93
5,all_tangential,0.35,0.0494792461834211,-0.641279370281563,0.6465467107724447,0.009591790124598182,-0.08361851390210177,0.13617521810330432,0.03988745605882292,92
5,all_tangential,0.4,0.11450362982465656,-0.6011798665200281,0.9745169955792838,0.021784918861390043,-0.09415380190294417,0.11042051983627317,0.09271871096326652,92
5,all_tangential,0.45,0.21745021509180013,-0.630932807492542,0.7989248814941646,-0.0018747815204065866,-0.09221350206297294,0.08530297014223552,0.21932499661220672,92
5,all_tangential,0.5,0.0433953642554033,-0.5678842234972358,0.6289180634457547,-0.02002357669799939,-0.07023854833548654,0.06954939972884158,0.0634189409534027,92
5,shell_core_tangential,-0.5,-0.12055314939937528,-0.7349516920835456,0.6215157970449748,-0.0004948077044769766,-0.0787731674722301,0.11052470202738174,-0.1200583416948983,93
5,shell_core_tangential,-0.45,-0.1185970511285112,-0.6875903643258857,0.5057793877193426,0.027046956644648464,-0.03996487119798413,0.11276282468694854,-0.14564400777315967,93
5,shell_core_tangential,-0.4,-0.0733927097576926,-0.7288844225803074,0.5107106307888674,0.02273780623701983,-0.02763409277618984,0.10763174035172625,-0.09613051599471244,93
5,shell_core_tangential,-0.35,-0.068433895648829,-0.7226983256704557,0.42498340589554073,-0.001910629154867215,-0.05180454890095107,0.07667185151741268,-0.06652326649396179,93
5,shell_core_tangential,-0.3,-0.33538932196331633,-0.7337951591647608,0.3720984600086881,0.006810557230388851,-0.12175669335844728,0.09806979167716393,-0.3421998791937052,93
5,shell_core_tangential,-0.25,-0.1687226628800135,-0.8251531698641736,0.5251614948647048,0.028581694171611383,-0.057519686682123754,0.08214318352180167,-0.19730435705162488,93
5,shell_core_tangential,-0.2,-0.08490930105277011,-0.7883906326790153,0.5595236681551415,-0.04225044683033937,-0.11528137507994128,0.018782893967941923,-0.042658854222430743,93
5,shell_core_tangential,-0.15,-0.1853405049861639,-0.7353113971443882,0.4651507609424077,-0.07486195072436264,-0.14562482901089074,0.06717362030454863,-0.11047855426180125,93
5,shell_core_tangential,-0.1,-0.17749490939129842,-0.7138669870551024,0.4119417594617104,-0.04716010474972242,-0.17965516214639426,0.05576237573353366,-0.13033480464157599,93
5,shell_core_tangential,-0.05,0.08437431544012933,-0.6094377850713616,0.5433683847745343,-0.01720426679083054,-0.11511765049132608,0.10810570191497176,0.10157858223095986,93
5,shell_core_tangential,-0.0,0.020194320665374,-0.6109861646802568,0.8032268588953213,-0.028438581756442288,-0.12193204495773995,0.06350244067655908,0.04863290242181629,93
5,shell_core_tangential,0.05,0.12662360635224174,-0.5868543476108108,0.897720295325465,-0.016580289299278742,-0.11637607407580555,0.09199832275222453,0.14320389565152047,93
5,shell_core_tangential,0.1,0.20434073364783595,-0.2599987112047311,0.8214208466146137,0.004410513097130635,-0.08230909617410793,0.08507407434774214,0.1999302205507053,93
5,shell_core_tangential,0.15,0.4308916842429635,-0.3015299457702177,0.9407925850861638,0.01280604371587223,-0.06251358645044663,0.11503271025668686,0.41808564052709124,93
5,shell_core_tangential,0.2,0.2326539036036862,-0.4569724984400632,0.9341000347083617,0.05191219163774566,0.0005653959132055769,0.1165807251954764,0.18074171196594055,93
5,shell_core_tangential,0.25,0.06790501932187243,-0.6186258957135315,0.8948545462149645,0.016214829295893903,-0.0726301890521636,0.07126883405358828,0.05169019002597852,93
5,shell_core_tangential,0.3,-0.017088792246650886,-0.6631892846067048,0.7000176250600304,0.04450595472840206,-0.07830466951717509,0.09019709480650451,-0.06159474697505295,93
5,shell_core_tangential,0.35,-0.12609903017245933,-0.7547307720662176,0.5010495639608158,0.025252702758593593,-0.07862782502461009,0.10512711168842231,-0.15135173293105292,92
5,shell_core_tangential,0.4,0.06837350668163625,-0.5918692347313657,0.8227545041271718,0.013970552224630756,-0.09245937828337189,0.12775754520897648,0.05440295445700549,92
5,shell_core_tangential,0.45,0.12987154998663036,-0.738982062643103,0.7266892802721894,0.0018702305560644832,-0.06766730955137405,0.07043023532704458,0.1280013194305659,92
5,shell_core_tangential,0.5,-0.013041571947775823,-0.7319513730292101,0.4617367593854276,0.0038728316258550026,-0.06853166973778603,0.06930808622942743,-0.016914403573630825,92
5,shell_middle_tangential,-0.5,0.02149256377368053,-0.6956295321960732,0.6319933517548688,0.04103388724014735,-0.0471271197659604,0.12904112023937103,-0.019541323466466823,93
5,shell_middle_tangential,-0.45,-0.0017054814672626,-0.6029336272521414,0.672870741920387,0.031081303206268167,-0.04410507687842703,0.10680605669863588,-0.032786784673530765,93
5,shell_middle_tangential,-0.4,-0.10025742869914879,-0.595139046969159,0.6550498335983066,-0.016739727078381395,-0.1136959921945967,0.06295957256652737,-0.0835177016207674,93
5,shell_middle_tangential,-0.35,-0.015477043319919337,-0.4748708451222763,0.5691133851746631,-0.03205052461782903,-0.09645204356324436,0.08998046329764578,0.01657348129790969,93
5,shell_middle_tangential,-0.3,-0.04991486148902133,-0.5547742415413519,0.5011677578037445,0.0033007201410117926,-0.06657901690000154,0.06064010357036894,-0.05321558163003312,93
5,shell_middle_tangential,-0.25,-0.05020036363858856,-0.7236087469859958,0.4936087154822605,-0.015722503657775624,-0.08698847936856263,0.05675203824429774,-0.03447785998081294,93
5,shell_middle_tangential,-0.2,0.046581089576453766,-0.764731364215831,0.4250184733768907,0.013058014750509193,-0.07705181386821637,0.07874819979126563,0.03352307482594458,93
5,shell_middle_tangential,-0.15,-0.2136609633232972,-0.986084607297857,0.4653608419085443,-0.027243983814520464,-0.12560093672583267,0.08618648199319383,-0.18641697950877673,93
5,shell_middle_tangential,-0.1,-0.2415580847523556,-0.7900655937381273,0.5219908676667944,-0.0005710059556993177,-0.08613879480213743,0.08143022642189195,-0.2409870787966563,93
5,shell_middle_tangential,-0.05,-0.01384420906525094,-0.7218569040553386,0.6108433767387997,0.014019099571881011,-0.11739046240672063,0.08705972418355828,-0.02786330863713195,93
5,shell_middle_tangential,-0.0,0.0691159718283725,-0.5640140514314557,0.6314986362125126,-0.008238361390003921,-0.1231378866305593,0.06792723148426605,0.07735433321837641,93
5,shell_middle_tangential,0.05,0.0041211174344034,-0.5708483286262475,0.64737508648456,-0.024461021411902224,-0.1375615859076163,0.07983274179483804,0.028582138846305623,93
5,shell_middle_tangential,0.1,-0.01214684665445187,-0.7739501024500285,0.5706565090457212,-0.0043788453555637045,-0.08984661615859592,0.09684172186483905,-0.007768001298888166,93
5,shell_middle_tangential,0.15,-0.0788237069848922,-0.6465869622311433,0.6276136269842266,-0.0013192302206026206,-0.036052348705905526,0.09571741460075134,-0.07750447676428958,93
5,shell_middle_tangential,0.2,0.0239711283172604,-0.7265774476130863,0.7965944924509119,0.04401898937610372,-0.08072861444954835,0.12586613979761288,-0.02004786105884332,93
5,shell_middle_tangential,0.25,0.1857716993348386,-0.5921733239398447,0.9345797133521646,0.046702284171048956,0.0015767182044707229,0.11238389267356387,0.13906941516378965,93
5,shell_middle_tangential,0.3,0.1865702217783968,-0.450069266891532,0.7175081350957355,0.026696549052592944,-0.06440982274773074,0.1060918607302869,0.15987367272580386,93
5,shell_middle_tangential,0.35,0.29064862761600296,-0.38474339818654757,0.8750474716799368,0.014210966379594658,-0.05639492987227146,0.1057916316865323,0.2764376612364083,92
5,shell_middle_tangential,0.4,0.19556573443064998,-0.5408960292109825,0.8280915013424697,0.001177747212359477,-0.09080792714518604,0.042420882107172216,0.1943879872182905,92
5,shell_middle_tangential,0.45,0.2069654728430792,-0.33447689261940416,0.899700208581825,-0.012502014400725198,-0.08582146357844753,0.09465631790018805,0.2194674872438044,92
5,shell_middle_tangential,0.5,0.21503758050496202,-0.5044495496164639,0.6921570700338945,-0.04201286877233641,-0.10490775951845165,0.03872254170827252,0.2570504492772984,92
5,shell_edge_tangential,-0.5,0.1084061377077883,-0.5175844624312144,0.6623788525451427,0.011035259762951178,-0.07721794399898771,0.09855307274182129,0.09737087794483712,93
5,shell_edge_tangential,-0.45,-0.04257023736991228,-0.723107623135024,0.5140304609294841,-0.006709197210577363,-0.08145547600444004,0.06730556114372262,-0.03586104015933492,93
5,shell_edge_tangential,-0.4,0.04490563778648665,-0.6857447046896582,0.7009451741823717,-0.012988492342099036,-0.07086180133851573,0.08851506154268549,0.057894130128585686,93
5,shell_edge_tangential,-0.35,0.017925292641723847,-0.600528747342014,0.6948629685320968,0.002855529800874723,-0.06934997150480712,0.0799826636142352,0.015069762840849123,93
5,shell_edge_tangential,-0.3,0.08524833508045863,-0.6222688562981946,0.6109493093751939,-0.004753490491685023,-0.0557710044311758,0.08961382660050209,0.09000182557214366,93
5,shell_edge_tangential,-0.25,0.07771979246528932,-0.5272030580493083,0.6266976260318247,-0.02372682532582842,-0.08671152936339796,0.0851336484728529,0.10144661779111774,93
